ds,y,y_gspc
2020-03-31,6.590000152587891,2584.590087890625
2020-04-01,6.076749801635742,2470.5
2020-04-02,6.386750221252441,2526.89990234375
2020-04-03,6.097750186920166,2488.64990234375
2020-04-06,6.710000038146973,2663.679931640625
2020-04-07,6.475749969482422,2659.409912109375
2020-04-08,6.673749923706055,2749.97998046875
2020-04-09,6.573750019073486,2789.820068359375
2020-04-13,6.746250152587891,2761.6298828125
2020-04-14,7.098750114440918,2846.06005859375
2020-04-15,7.020999908447266,2783.360107421875
2020-04-16,7.367499828338623,2799.550048828125
2020-04-17,7.308000087738037,2874.56005859375
2020-04-20,7.176249980926514,2823.159912109375
2020-04-21,6.737750053405762,2736.56005859375
2020-04-22,7.153749942779541,2799.31005859375
2020-04-23,7.100249767303467,2797.800048828125
2020-04-24,7.239749908447266,2836.739990234375
2020-04-27,7.427000045776367,2878.47998046875
2020-04-28,7.283999919891357,2863.389892578125
2020-04-29,7.46150016784668,2939.510009765625
2020-04-30,7.307000160217285,2912.429931640625
2020-05-01,7.069499969482422,2830.7099609375
2020-05-04,7.282249927520752,2842.739990234375
2020-05-05,7.343500137329102,2868.43994140625
2020-05-06,7.44474983215332,2848.419921875
2020-05-07,7.621749877929687,2881.18994140625
2020-05-08,7.8125,2929.800048828125
2020-05-11,8.065500259399414,2930.18994140625
2020-05-12,7.802499771118164,2870.1201171875
2020-05-13,7.78000020980835,2820.0
2020-05-14,8.030500411987305,2852.5
2020-05-15,8.490750312805176,2863.699951171875
2020-05-18,8.750249862670898,2953.909912109375
2020-05-19,8.805500030517578,2922.93994140625
2020-05-20,8.970000267028809,2971.610107421875
2020-05-21,8.775250434875488,2948.510009765625
2020-05-22,9.026249885559082,2955.449951171875
2020-05-26,8.71774959564209,2991.77001953125
2020-05-27,8.525250434875488,3036.1298828125
2020-05-28,8.487000465393066,3029.72998046875
2020-05-29,8.875499725341797,3044.31005859375
2020-06-01,8.806249618530273,3055.72998046875
2020-06-02,8.825249671936035,3080.820068359375
2020-06-03,8.769499778747559,3122.8701171875
2020-06-04,8.766500473022461,3112.35009765625
2020-06-05,8.920000076293945,3193.929931640625
2020-06-08,8.805000305175781,3232.389892578125
2020-06-09,9.04599952697754,3207.179931640625
2020-06-10,9.36674976348877,3190.139892578125
2020-06-11,8.796250343322754,3002.10009765625
2020-06-12,8.932499885559082,3041.31005859375
2020-06-15,9.173749923706056,3066.590087890625
2020-06-16,9.068499565124512,3124.739990234375
2020-06-17,9.236000061035156,3113.489990234375
2020-06-18,9.218000411987305,3115.340087890625
2020-06-19,9.261249542236328,3097.739990234375
2020-06-22,9.52674961090088,3117.860107421875
2020-06-23,9.449999809265137,3131.2900390625
2020-06-24,9.23550033569336,3050.330078125
2020-06-25,9.489999771118164,3083.760009765625
2020-06-26,9.154999732971191,3009.050048828125
2020-06-29,9.199999809265137,3053.239990234375
2020-06-30,9.497750282287598,3100.2900390625
2020-07-01,9.529999732971191,3115.860107421875
2020-07-02,9.612250328063965,3130.010009765625
2020-07-06,9.83924961090088,3179.719970703125
2020-07-07,9.871749877929688,3145.320068359375
2020-07-08,10.215999603271484,3169.93994140625
2020-07-09,10.508999824523926,3152.050048828125
2020-07-10,10.479249954223633,3185.0400390625
2020-07-13,10.052249908447266,3155.219970703125
2020-07-14,10.376999855041504,3197.52001953125
2020-07-15,10.227250099182127,3226.56005859375
2020-07-16,10.134750366210938,3215.570068359375
2020-07-17,10.201499938964844,3224.72998046875
2020-07-20,10.510749816894531,3251.840087890625
2020-07-21,10.328499794006348,3257.300048828125
2020-07-22,10.438750267028809,3276.02001953125
2020-07-23,10.12975025177002,3235.659912109375
2020-07-24,10.194499969482422,3215.6298828125
2020-07-27,10.421500205993652,3239.409912109375
2020-07-28,10.215499877929688,3218.43994140625
2020-07-29,10.465499877929688,3258.43994140625
2020-07-30,10.61400032043457,3246.219970703125
2020-07-31,10.614749908447266,3271.1201171875
2020-08-03,11.010250091552734,3294.610107421875
2020-08-04,11.227749824523926,3306.510009765625
2020-08-05,11.286749839782717,3327.77001953125
2020-08-06,11.33549976348877,3349.159912109375
2020-08-07,11.19950008392334,3351.280029296875
2020-08-10,11.164999961853027,3360.469970703125
2020-08-11,10.850000381469728,3333.68994140625
2020-08-12,11.440250396728516,3380.35009765625
2020-08-13,11.442999839782717,3373.429931640625
2020-08-14,11.564000129699709,3372.85009765625
2020-08-17,12.336999893188477,3381.989990234375
2020-08-18,12.260749816894531,3389.780029296875
2020-08-19,12.138500213623049,3374.85009765625
2020-08-20,12.140999794006348,3385.510009765625
2020-08-21,12.683500289916992,3397.159912109375
2020-08-24,12.720250129699709,3431.280029296875
2020-08-25,12.75,3443.6201171875
2020-08-26,12.77299976348877,3478.72998046875
2020-08-27,12.628250122070312,3484.550048828125
2020-08-28,13.147749900817873,3508.010009765625
2020-08-31,13.374500274658203,3500.31005859375
2020-09-01,13.821000099182127,3526.64990234375
2020-09-02,14.346500396728516,3580.840087890625
2020-09-03,13.01550006866455,3455.06005859375
2020-09-04,12.6225004196167,3426.9599609375
2020-09-08,11.913000106811523,3331.840087890625
2020-09-09,12.71500015258789,3398.9599609375
2020-09-10,12.311750411987305,3339.18994140625
2020-09-11,12.16450023651123,3340.969970703125
2020-09-14,12.872249603271484,3383.5400390625
2020-09-15,12.991000175476074,3401.199951171875
2020-09-16,12.51449966430664,3385.489990234375
2020-09-17,12.463500022888184,3357.010009765625
2020-09-18,12.189249992370604,3319.469970703125
2020-09-21,12.517250061035156,3281.06005859375
2020-09-22,12.637749671936035,3315.570068359375
2020-09-23,12.123749732971191,3236.919921875
2020-09-24,12.347999572753906,3246.590087890625
2020-09-25,12.873749732971191,3298.4599609375
2020-09-28,13.03499984741211,3351.60009765625
2020-09-29,13.225749969482422,3335.469970703125
2020-09-30,13.530500411987305,3363.0
2020-10-01,13.614500045776367,3380.800048828125
2020-10-02,13.062250137329102,3348.419921875
2020-10-05,13.642499923706056,3408.60009765625
2020-10-06,13.736499786376951,3360.969970703125
2020-10-07,13.96399974822998,3419.43994140625
2020-10-08,13.838749885559082,3446.830078125
2020-10-09,13.762749671936035,3477.139892578125
2020-10-12,14.22599983215332,3534.219970703125
2020-10-13,14.248250007629396,3511.929931640625
2020-10-14,14.095250129699709,3488.669921875
2020-10-15,13.970000267028809,3483.340087890625
2020-10-16,13.81149959564209,3483.81005859375
2020-10-19,13.497750282287598,3426.919921875
2020-10-20,13.645500183105469,3443.1201171875
2020-10-21,13.524749755859377,3435.56005859375
2020-10-22,13.361000061035156,3453.489990234375
2020-10-23,13.590250015258787,3465.389892578125
2020-10-26,13.141249656677246,3400.969970703125
2020-10-27,13.396750450134276,3390.679931640625
2020-10-28,12.626999855041504,3271.030029296875
2020-10-29,13.02400016784668,3310.110107421875
2020-10-30,12.534000396728516,3269.9599609375
2020-11-02,12.580750465393066,3310.239990234375
2020-11-03,13.01949977874756,3369.159912109375
2020-11-04,13.794249534606934,3443.43994140625
2020-11-05,14.15999984741211,3510.449951171875
2020-11-06,14.562000274658203,3509.43994140625
2020-11-09,13.630749702453612,3550.5
2020-11-10,12.770000457763672,3545.530029296875
2020-11-11,13.41800022125244,3572.659912109375
2020-11-12,13.45674991607666,3537.010009765625
2020-11-13,13.29699993133545,3585.14990234375
2020-11-16,13.515250205993652,3626.909912109375
2020-11-17,13.422249794006348,3609.530029296875
2020-11-18,13.428750038146973,3567.7900390625
2020-11-19,13.440250396728516,3581.8701171875
2020-11-20,13.087750434875488,3557.5400390625
2020-11-23,13.140000343322754,3577.590087890625
2020-11-24,12.95775032043457,3635.409912109375
2020-11-25,13.234749794006348,3629.64990234375
2020-11-27,13.261249542236328,3638.35009765625
2020-11-30,13.40149974822998,3621.6298828125
2020-12-01,13.390000343322754,3662.449951171875
2020-12-02,13.544500350952148,3669.010009765625
2020-12-03,13.395999908447266,3666.719970703125
2020-12-04,13.558250427246094,3699.1201171875
2020-12-07,13.606749534606934,3691.9599609375
2020-12-08,13.350000381469728,3702.25
2020-12-09,12.930749893188477,3672.820068359375
2020-12-10,12.972249984741213,3668.10009765625
2020-12-11,13.013250350952148,3663.4599609375
2020-12-14,13.30875015258789,3647.489990234375
2020-12-15,13.36050033569336,3694.6201171875
2020-12-16,13.24250030517578,3701.169921875
2020-12-17,13.3412504196167,3722.47998046875
2020-12-18,13.272000312805176,3709.409912109375
2020-12-21,13.332249641418455,3694.919921875
2020-12-22,13.278249740600586,3687.260009765625
2020-12-23,13.009249687194824,3690.010009765625
2020-12-24,12.993749618530272,3703.06005859375
2020-12-28,12.899999618530272,3735.360107421875
2020-12-29,12.943249702453612,3727.0400390625
2020-12-30,13.145750045776367,3732.0400390625
2020-12-31,13.05500030517578,3756.070068359375
2021-01-04,13.113499641418455,3700.64990234375
2021-01-05,13.404749870300291,3726.860107421875
2021-01-06,12.614500045776367,3748.139892578125
2021-01-07,13.343999862670898,3803.7900390625
2021-01-08,13.27674961090088,3824.679931640625
2021-01-11,13.621500015258787,3799.610107421875
2021-01-12,13.484749794006348,3801.18994140625
2021-01-13,13.531749725341797,3809.840087890625
2021-01-14,13.200249671936035,3795.5400390625
2021-01-15,12.85949993133545,3768.25
2021-01-19,13.025250434875488,3798.909912109375
2021-01-20,13.365750312805176,3851.85009765625
2021-01-21,13.86750030517578,3853.070068359375
2021-01-22,13.712499618530272,3841.469970703125
2021-01-25,13.653249740600586,3855.360107421875
2021-01-26,13.435250282287598,3849.6201171875
2021-01-27,12.917750358581545,3750.77001953125
2021-01-28,13.050999641418455,3787.3798828125
2021-01-29,12.989749908447266,3714.239990234375
2021-02-01,13.237000465393066,3773.860107421875
2021-02-02,13.556750297546388,3826.31005859375
2021-02-03,13.530500411987305,3830.169921875
2021-02-04,13.664250373840332,3871.739990234375
2021-02-05,13.590999603271484,3886.830078125
2021-02-08,14.438750267028809,3915.590087890625
2021-02-09,14.263250350952148,3911.22998046875
2021-02-10,14.764249801635742,3909.8798828125
2021-02-11,15.250749588012695,3916.3798828125
2021-02-12,14.96125030517578,3934.830078125
2021-02-16,15.330249786376951,3932.590087890625
2021-02-17,14.906000137329102,3931.330078125
2021-02-18,14.82900047302246,3913.969970703125
2021-02-19,14.92650032043457,3906.7099609375
2021-02-22,14.35575008392334,3876.5
2021-02-23,14.142000198364258,3881.3701171875
2021-02-24,14.49899959564209,3925.429931640625
2021-02-25,13.307499885559082,3829.340087890625
2021-02-26,13.714500427246094,3811.14990234375
2021-03-01,13.841750144958496,3901.820068359375
2021-03-02,13.40625,3870.2900390625
2021-03-03,12.804750442504885,3819.719970703125
2021-03-04,12.37024974822998,3768.469970703125
2021-03-05,12.46150016784668,3841.93994140625
2021-03-08,11.593250274658203,3821.35009765625
2021-03-09,12.52025032043457,3875.43994140625
2021-03-10,12.468250274658203,3898.81005859375
2021-03-11,12.993499755859377,3939.340087890625
2021-03-12,12.855999946594238,3943.340087890625
2021-03-15,13.19124984741211,3968.93994140625
2021-03-16,13.291250228881836,3962.7099609375
2021-03-17,13.3412504196167,3974.1201171875
2021-03-18,12.72249984741211,3915.4599609375
2021-03-19,12.845749855041504,3913.10009765625
2021-03-22,13.186249732971191,3940.590087890625
2021-03-23,13.07075023651123,3910.52001953125
2021-03-24,12.642999649047852,3889.139892578125
2021-03-25,12.535249710083008,3909.52001953125
2021-03-26,12.83924961090088,3974.5400390625
2021-03-29,12.948249816894531,3971.090087890625
2021-03-30,12.871749877929688,3958.550048828125
2021-03-31,13.34825038909912,3972.889892578125
2021-04-01,13.811750411987305,4019.8701171875
2021-04-05,13.987500190734863,4077.909912109375
2021-04-06,13.861499786376951,4073.93994140625
2021-04-07,14.143500328063965,4079.949951171875
2021-04-08,14.31700038909912,4097.169921875
2021-04-09,14.399999618530272,4128.7998046875
2021-04-12,15.208999633789062,4127.990234375
2021-04-13,15.679499626159668,4141.58984375
2021-04-14,15.277000427246094,4124.66015625
2021-04-15,16.137250900268555,4170.419921875
2021-04-16,15.912500381469728,4185.47021484375
2021-04-19,15.361749649047852,4163.259765625
2021-04-20,15.171250343322754,4134.93994140625
2021-04-21,15.36050033569336,4173.419921875
2021-04-22,14.850250244140623,4134.97998046875
2021-04-23,15.265250205993652,4180.169921875
2021-04-26,15.477999687194824,4187.6201171875
2021-04-27,15.381750106811523,4186.72021484375
2021-04-28,15.27674961090088,4183.18017578125
2021-04-29,15.324749946594238,4211.47021484375
2021-04-30,15.009499549865724,4181.169921875
2021-05-03,14.836750030517578,4192.66015625
2021-05-04,14.35124969482422,4164.66015625
2021-05-05,14.458499908447266,4167.58984375
2021-05-06,14.52299976348877,4201.6201171875
2021-05-07,14.812250137329102,4232.60009765625
2021-05-10,14.26574993133545,4188.43017578125
2021-05-11,14.306249618530272,4152.10009765625
2021-05-12,13.758500099182127,4063.0400390625
2021-05-13,13.665249824523926,4112.5
2021-05-14,14.243000030517578,4173.85009765625
2021-05-17,14.165499687194824,4163.2900390625
2021-05-18,14.01574993133545,4127.830078125
2021-05-19,14.065750122070312,4115.68017578125
2021-05-20,14.612500190734863,4159.1201171875
2021-05-21,14.99174976348877,4155.85986328125
2021-05-24,15.612000465393066,4197.0498046875
2021-05-25,15.647749900817873,4188.1298828125
2021-05-26,15.699999809265137,4195.990234375
2021-05-27,15.48799991607666,4200.8798828125
2021-05-28,16.24449920654297,4204.10986328125
2021-06-01,16.26449966430664,4202.0400390625
2021-06-02,16.778249740600586,4208.1201171875
2021-06-03,16.969749450683594,4192.85009765625
2021-06-04,17.578250885009766,4229.89013671875
2021-06-07,17.618999481201172,4226.52001953125
2021-06-08,17.457000732421875,4227.259765625
2021-06-09,17.35824966430664,4219.5498046875
2021-06-10,17.424999237060547,4239.18017578125
2021-06-11,17.82525062561035,4247.43994140625
2021-06-14,18.018749237060547,4255.14990234375
2021-06-15,17.78849983215332,4246.58984375
2021-06-16,17.81024932861328,4223.7001953125
2021-06-17,18.657249450683597,4221.85986328125
2021-06-18,18.638750076293945,4166.4501953125
2021-06-21,18.427249908447266,4224.7900390625
2021-06-22,18.886749267578125,4246.43994140625
2021-06-23,19.057249069213867,4241.83984375
2021-06-24,19.20549964904785,4266.490234375
2021-06-25,19.0310001373291,4280.7001953125
2021-06-28,19.98500061035156,4290.60986328125
2021-06-29,20.026750564575195,4291.7998046875
2021-06-30,20.002500534057617,4297.5
2021-07-01,20.21199989318848,4319.93994140625
2021-07-02,20.48699951171875,4352.33984375
2021-07-06,20.69849967956543,4343.5400390625
2021-07-07,20.371749877929688,4358.1298828125
2021-07-08,19.90275001525879,4320.81982421875
2021-07-09,20.050249099731445,4369.5498046875
2021-07-12,20.512500762939453,4384.6298828125
2021-07-13,20.25,4369.2099609375
2021-07-14,19.84149932861328,4374.2998046875
2021-07-15,18.966249465942383,4360.02978515625
2021-07-16,18.160999298095703,4327.16015625
2021-07-19,18.77975082397461,4258.490234375
2021-07-20,18.61199951171875,4323.06005859375
2021-07-21,19.40999984741211,4358.68994140625
2021-07-22,19.5939998626709,4367.47998046875
2021-07-23,19.558000564575195,4411.7900390625
2021-07-26,19.29400062561035,4422.2998046875
2021-07-27,19.20800018310547,4401.4599609375
2021-07-28,19.50300025939941,4400.64013671875
2021-07-29,19.66200065612793,4419.14990234375
2021-07-30,19.499000549316406,4395.259765625
2021-08-02,19.75,4387.16015625
2021-08-03,19.815000534057617,4423.14990234375
2021-08-04,20.27400016784668,4402.66015625
2021-08-05,20.636999130249023,4429.10009765625
2021-08-06,20.36599922180176,4436.52001953125
2021-08-09,20.295000076293945,4432.35009765625
2021-08-10,19.93600082397461,4436.75
2021-08-11,19.698999404907227,4442.41015625
2021-08-12,19.905000686645508,4460.830078125
2021-08-13,20.1879997253418,4468.0
2021-08-16,19.950000762939453,4479.7099609375
2021-08-17,19.45800018310547,4448.080078125
2021-08-18,19.040000915527344,4400.27001953125
2021-08-19,19.79800033569336,4405.7998046875
2021-08-20,20.81599998474121,4441.669921875
2021-08-23,21.95800018310547,4479.52978515625
2021-08-24,21.792999267578125,4486.22998046875
2021-08-25,22.21299934387207,4496.18994140625
2021-08-26,22.06800079345703,4470.0
2021-08-27,22.63599967956543,4509.3701171875
2021-08-30,22.6879997253418,4528.7900390625
2021-08-31,22.38500022888184,4522.68017578125
2021-09-01,22.44099998474121,4524.08984375
2021-09-02,22.395999908447266,4536.9501953125
2021-09-03,22.843000411987305,4535.43017578125
2021-09-07,22.66200065612793,4520.02978515625
2021-09-08,22.339000701904297,4514.06982421875
2021-09-09,22.177000045776367,4493.27978515625
2021-09-10,22.47800064086914,4458.580078125
2021-09-13,22.152000427246094,4468.72998046875
2021-09-14,22.242000579833984,4443.0498046875
2021-09-15,22.340999603271484,4480.7001953125
2021-09-16,22.242000579833984,4473.75
2021-09-17,21.899999618530277,4432.990234375
2021-09-20,21.113000869750977,4357.72998046875
2021-09-21,21.246000289916992,4354.18994140625
2021-09-22,21.94099998474121,4395.64013671875
2021-09-23,22.48200035095215,4448.97998046875
2021-09-24,22.08099937438965,4455.47998046875
2021-09-27,21.65999984741211,4443.10986328125
2021-09-28,20.698999404907227,4352.6298828125
2021-09-29,20.517000198364254,4359.4599609375
2021-09-30,20.715999603271484,4307.5400390625
2021-10-01,20.742000579833984,4357.0400390625
2021-10-04,19.73200035095215,4300.4599609375
2021-10-05,20.451000213623047,4345.72021484375
2021-10-06,20.700000762939453,4363.5498046875
2021-10-07,21.075000762939453,4399.759765625
2021-10-08,20.83099937438965,4391.33984375
2021-10-11,20.69499969482422,4361.18994140625
2021-10-12,20.67099952697754,4350.64990234375
2021-10-13,20.93899917602539,4363.7998046875
2021-10-14,21.746000289916992,4438.259765625
2021-10-15,21.86199951171875,4471.3701171875
2021-10-18,22.222000122070312,4486.4599609375
2021-10-19,22.290000915527344,4519.6298828125
2021-10-20,22.10300064086914,4536.18994140625
2021-10-21,22.691999435424805,4549.77978515625
2021-10-22,22.72599983215332,4544.89990234375
2021-10-25,23.166000366210938,4566.47998046875
2021-10-26,24.71699905395508,4574.7900390625
2021-10-27,24.451000213623047,4551.68017578125
2021-10-28,24.94099998474121,4596.419921875
2021-10-29,25.566999435424805,4605.3798828125
2021-11-01,25.82699966430664,4613.669921875
2021-11-02,26.400999069213867,4630.64990234375
2021-11-03,26.597999572753903,4660.56982421875
2021-11-04,29.801000595092773,4680.06005859375
2021-11-05,29.75200080871582,4697.52978515625
2021-11-08,30.804000854492188,4701.7001953125
2021-11-09,30.65699958801269,4685.25
2021-11-10,29.458999633789062,4646.7099609375
2021-11-11,30.38999938964844,4649.27001953125
2021-11-12,30.38999938964844,4682.85009765625
2021-11-15,30.024999618530277,4682.7998046875
2021-11-16,30.202999114990234,4700.89990234375
2021-11-17,29.26099967956543,4688.669921875
2021-11-18,31.674999237060547,4704.5400390625
2021-11-19,32.98500061035156,4697.9599609375
2021-11-22,31.95599937438965,4682.93994140625
2021-11-23,31.746000289916992,4690.7001953125
2021-11-24,32.67399978637695,4701.4599609375
2021-11-26,31.50300025939941,4594.6201171875
2021-11-29,33.375999450683594,4655.27001953125
2021-11-30,32.67599868774414,4567.0
2021-12-01,31.434999465942383,4513.0400390625
2021-12-02,32.125999450683594,4577.10009765625
2021-12-03,30.69300079345703,4538.43017578125
2021-12-06,30.03700065612793,4591.669921875
2021-12-07,32.426998138427734,4686.75
2021-12-08,31.826000213623047,4701.2099609375
2021-12-09,30.489999771118164,4667.4501953125
2021-12-10,30.197999954223636,4712.02001953125
2021-12-13,28.160999298095703,4668.97021484375
2021-12-14,28.33699989318848,4634.08984375
2021-12-15,30.458999633789062,4709.85009765625
2021-12-16,28.386999130249023,4668.669921875
2021-12-17,27.801000595092773,4620.64013671875
2021-12-20,27.7189998626709,4568.02001953125
2021-12-21,29.075000762939453,4649.22998046875
2021-12-22,29.399999618530277,4696.56005859375
2021-12-23,29.63999938964844,4725.7900390625
2021-12-27,30.94499969482422,4791.18994140625
2021-12-28,30.32200050354004,4786.35009765625
2021-12-29,30.000999450683597,4793.06005859375
2021-12-30,29.586000442504883,4778.72998046875
2021-12-31,29.410999298095703,4766.18017578125
2022-01-03,30.121000289916992,4796.56005859375
2022-01-04,29.290000915527344,4793.5400390625
2022-01-05,27.60400009155273,4700.580078125
2022-01-06,28.17799949645996,4696.0498046875
2022-01-07,27.246999740600582,4677.02978515625
2022-01-10,27.399999618530277,4670.2900390625
2022-01-11,27.816999435424805,4713.06982421875
2022-01-12,27.999000549316406,4726.35009765625
2022-01-13,26.575000762939453,4659.02978515625
2022-01-14,26.941999435424805,4662.85009765625
2022-01-18,25.902999877929688,4577.10986328125
2022-01-19,25.066999435424805,4532.759765625
2022-01-20,24.149999618530277,4482.72998046875
2022-01-21,23.374000549316406,4397.93994140625
2022-01-24,23.371999740600582,4410.1298828125
2022-01-25,22.323999404907227,4356.4501953125
2022-01-26,22.77199935913086,4349.93017578125
2022-01-27,21.944000244140625,4326.509765625
2022-01-28,22.84000015258789,4431.85009765625
2022-01-31,24.48600006103516,4515.5498046875
2022-02-01,24.63800048828125,4546.5400390625
2022-02-02,25.242000579833984,4589.3798828125
2022-02-03,23.947999954223636,4477.43994140625
2022-02-04,24.319000244140625,4500.52978515625
2022-02-07,24.72800064086914,4483.8701171875
2022-02-08,25.107999801635746,4521.5400390625
2022-02-09,26.70499992370605,4587.18017578125
2022-02-10,25.823999404907227,4504.080078125
2022-02-11,23.948999404907227,4418.64013671875
2022-02-14,24.267000198364254,4401.669921875
2022-02-15,26.4950008392334,4471.06982421875
2022-02-16,26.51099967956543,4475.009765625
2022-02-17,24.506999969482425,4380.259765625
2022-02-18,23.642000198364254,4348.8701171875
2022-02-22,23.38999938964844,4304.759765625
2022-02-23,22.386999130249023,4225.5
2022-02-24,23.74799919128418,4288.7001953125
2022-02-25,24.15699958801269,4384.64990234375
2022-02-28,24.38500022888184,4373.93994140625
2022-03-01,23.476999282836918,4306.259765625
2022-03-02,24.21999931335449,4386.5400390625
2022-03-03,23.714000701904297,4363.490234375
2022-03-04,22.93600082397461,4328.8701171875
2022-03-07,21.351999282836918,4201.08984375
2022-03-08,21.513999938964844,4170.7001953125
2022-03-09,23.013999938964844,4277.8798828125
2022-03-10,22.65800094604492,4259.52001953125
2022-03-11,22.100000381469727,4204.31005859375
