ds,y,y_gspc
2019-10-07,0.0038605263578190274,0.2740704347892451
2019-10-08,0.0,0.2562012989490876
2019-10-09,0.0018921966850778266,0.2664936769722732
2019-10-10,0.0031536645987726153,0.27381247662731156
2019-10-11,0.004763129025346341,0.28637133764281186
2019-10-14,0.005056740388067707,0.2847613887002114
2019-10-15,0.01040709213885678,0.2963003419090431
2019-10-16,0.009232625946113904,0.2939597341046638
2019-10-17,0.00927613199205421,0.29718735928687545
2019-10-18,0.007209931865072558,0.2925960092803883
2019-10-21,0.010211351230375865,0.3006142724129772
2019-10-22,0.00999386248438916,0.2964214982942708
2019-10-23,0.009711119854956332,0.29975463447023176
2019-10-24,0.010673531668356787,0.3020092880202092
2019-10-25,0.01484941722640297,0.3067999259705867
2019-10-28,0.016072823831730434,0.3133918827129871
2019-10-29,0.01396856239638146,0.3124032656892748
2019-10-30,0.014012058071393052,0.31626395683398334
2019-10-31,0.012935462332890627,0.3126651351990779
2019-11-01,0.013789134958762078,0.32413368414625765
2019-11-04,0.018090073175198798,0.32857268238328907
2019-11-05,0.017606155270640786,0.3271464713918293
2019-11-06,0.01652955953213836,0.3279904639430966
2019-11-07,0.016915606982455908,0.3312727525967534
2019-11-08,0.01661111651551729,0.33435976005311785
2019-11-11,0.01682861563243271,0.3319878614657823
2019-11-12,0.017606155270640786,0.33387522991093577
2019-11-13,0.017040670011775144,0.33473486785368123
2019-11-14,0.01770402572488125,0.3357468575658824
2019-11-15,0.014659110684566337,0.34505853665982333
2019-11-18,0.01905792972617222,0.3456720458829725
2019-11-19,0.016725300440619276,0.3449491143182044
2019-11-20,0.018459817525583525,0.3403694983553258
2019-11-21,0.017916080104223686,0.33844702317807496
2019-11-22,0.018302137925469947,0.34108460722435496
2019-11-25,0.02391348446818603,0.35020863701928584
2019-11-26,0.021624361228573405,0.35289706858786984
2019-11-27,0.022298585674968036,0.3580197895122452
2019-11-29,0.021482984728392635,0.35307679979241224
2019-12-02,0.01741040399123117,0.3424835341794563
2019-12-03,0.016545873002999895,0.334406600828824
2019-12-04,0.017502840078827353,0.34204975616084976
2019-12-05,0.017133106099371326,0.34387454304009024
2019-12-06,0.01899811020937038,0.3550031863175327
2019-12-09,0.01899811020937038,0.35111521113646593
2019-12-10,0.01998228023120535,0.34977104305153817
2019-12-11,0.021809223032837055,0.35333075120774793
2019-12-12,0.025468563744602185,0.36385771470437844
2019-12-13,0.025425068069590592,0.36394758030664964
2019-12-16,0.02605579684097363,0.3727981019468971
2019-12-17,0.027763131721787807,0.37321623457402553
2019-12-18,0.0284264874348939,0.3726769455616694
2019-12-19,0.03166170901704546,0.37823745125124963
2019-12-20,0.03378771828990024,0.3844308321058696
2019-12-23,0.03348866218960589,0.3855210487754619
2019-12-24,0.03337991263114817,0.3852748246571369
2019-12-26,0.03368984783565976,0.3917339863694296
2019-12-27,0.032428379921964984,0.3917770111959946
2019-12-30,0.02995438450715998,0.3844582115409565
2019-12-31,0.031574717667022245,0.38816645551748086
2020-01-02,0.03408132965262162,0.3987441711376871
2020-01-03,0.03199339205906285,0.3897568477207336
2020-01-06,0.032531684742849704,0.39422312999412346
2020-01-07,0.034092208756838854,0.3906672377870548
2020-01-08,0.03433689007790433,0.3968685367361424
2020-01-09,0.03577235106257423,0.40532830518434837
2020-01-10,0.036479202450691944,0.40167482007799804
2020-01-13,0.04064421927544959,0.41057609384182125
2020-01-14,0.03808866687726564,0.4086301505773531
2020-01-15,0.03715887163465956,0.41102942859977554
2020-01-16,0.03898582480721999,0.4217829640766546
2020-01-17,0.03917613134905662,0.4267885353624006
2020-01-21,0.03844753212343313,0.4233381541490815
2020-01-22,0.03962743268282029,0.42371326194964465
2020-01-23,0.041122702813363304,0.42519423181127824
2020-01-24,0.03982861832887416,0.4134442566149479
2020-01-27,0.03423901962366388,0.3931875767959765
2020-01-28,0.038463845594294666,0.4059300803638888
2020-01-29,0.03714256853472675,0.40482030695494875
2020-01-30,0.037289369030623076,0.4088294385212434
2020-01-31,0.03218913296754375,0.38611108991139353
2020-02-03,0.034309707873754286,0.39525467644567236
2020-02-04,0.03800709952295803,0.4142726991734653
2020-02-05,0.03998086356234348,0.42876958535896637
2020-02-06,0.04187849461406559,0.43310307260224823
2020-02-07,0.04043216489610715,0.42604213571041516
2020-02-10,0.04661987580190613,0.4355687481397248
2020-02-11,0.0492950464918363,0.4377803768631372
2020-02-12,0.05182341668587015,0.4462597020506911
2020-02-13,0.05086643923911399,0.4441066481465934
2020-02-14,0.06120285349880911,0.4465371215532439
2020-02-18,0.06488937641472431,0.4426804371551336
2020-02-19,0.07474729676557695,0.44887772935762316
2020-02-20,0.07148489297927535,0.4438292286440406
2020-02-21,0.06353003804678906,0.429965313022308
2020-02-24,0.052225777607049245,0.38625561898511007
2020-02-25,0.046119634055557884,0.34808687389814463
2020-02-26,0.049164549095872784,0.3434681444565706
2020-02-27,0.04098133668411125,0.2896888284272947
2020-02-28,0.05048039178879643,0.2800997298308008
2020-03-02,0.05393854685450769,0.33324607529630845
2020-03-03,0.048207582020045325,0.29930530645887554
2020-03-04,0.058331931529469305,0.34883327355013005
2020-03-05,0.052231222344622213,0.3073430309320837
2020-03-06,0.04828913900342427,0.28719195750559035
2020-03-09,0.03708819375549788,0.19895595631501428
2020-03-10,0.045592210105059594,0.2519694113516855
2020-03-11,0.03764823427679054,0.19693178609315498
2020-03-12,0.021249182511544396,0.09504680261621468
2020-03-13,0.034587005765614104,0.18506857260606435
2020-03-16,0.0104234056097183,0.058116714620427445
2020-03-17,0.02177116172446973,0.11401788916957312
2020-03-18,0.013914187617152601,0.06279411428004489
2020-03-19,0.019433108443201216,0.06720563768326093
2020-03-20,0.015507338572864793,0.02638366315853735
2020-03-23,0.019280852838803195,0.0
2020-03-24,0.039121756569827776,0.08203088629234745
2020-03-25,0.03718606420973833,0.09306184127177952
2020-03-26,0.043504272511500824,0.153437120790054
2020-03-27,0.04105202493420165,0.11881634981568956
2020-03-30,0.048044457682358765,0.15210068000213695
2020-03-31,0.046962427577212085,0.1356656732479069
2020-04-01,0.035799533266724304,0.09108460722435485
2020-04-02,0.0425418606981004,0.11312304909600157
2020-04-03,0.03625627933806094,0.09817673950041594
2020-04-06,0.04957235475462485,0.16657028215127934
2020-04-07,0.04447755305818982,0.16490175838936416
2020-04-08,0.04878393601219952,0.20029230170420287
2020-04-09,0.046608996697688865,0.21585994321867674
2020-04-13,0.050360773497050176,0.20484453823199433
2020-04-14,0.05802744106253066,0.23783589892313906
2020-04-15,0.05633641965257802,0.21333569286188547
2020-04-16,0.06387258982209501,0.2196619641453419
2020-04-17,0.06257850533760587,0.24897236489632069
2020-04-20,0.059713017734910334,0.22888759358615274
2020-04-21,0.05017590132185781,0.19504842439459957
2020-04-22,0.059223655092779354,0.2195681871952011
2020-04-23,0.05806005763332503,0.21897814605926924
2020-04-24,0.06109410394035139,0.2341940524616688
2020-04-27,0.06516668467751285,0.25050408688153003
2020-04-28,0.06205651575375182,0.2446075868700821
2020-04-29,0.06591704211157084,0.27435176563966746
2020-04-30,0.06255675750010006,0.2637701386715918
2020-05-01,0.057391267553574654,0.23183779926581138
2020-05-04,0.06201845444538451,0.23653857161391745
2020-05-05,0.06335061060916966,0.24658090956963719
2020-05-06,0.06555273212783039,0.23875802303306903
2020-05-07,0.06940237938143215,0.25156301276816584
2020-05-08,0.07355108273532829,0.2705575674087415
2020-05-11,0.07905369009051538,0.2707099191781972
2020-05-12,0.07333358361841286,0.2472374436193514
2020-05-13,0.0728442313472106,0.2276528478428439
2020-05-14,0.07829246392316883,0.24035232658419114
2020-05-15,0.08830262950749079,0.2447287432553098
2020-05-18,0.09394659262100125,0.2799785734455731
2020-05-19,0.09514825138882291,0.26787695853589666
2020-05-20,0.0987260351172091,0.2868949812636896
2020-05-21,0.0944903404132898,0.27786854436804065
2020-05-22,0.09994943135160786,0.2805803486251135
2020-05-26,0.09323973086195483,0.2947725312717031
2020-05-27,0.08905298694154881,0.3121062894473743
2020-05-28,0.08822107252411188,0.30960550717780033
2020-05-29,0.096670703723516,0.3153027192453579
2020-06-01,0.09516455448875571,0.3197650901708782
2020-06-02,0.09557779451415205,0.3295691221027406
2020-06-03,0.09436526701304185,0.3460003129078295
2020-06-04,0.09430003387145314,0.3418895816956551
2020-06-05,0.09763856027448942,0.3737671622312617
2020-06-08,0.09513738265553434,0.3887955147333795
2020-06-09,0.10037897447693706,0.3789446420258109
2020-06-10,0.10735510412516133,0.3722861923696281
2020-06-11,0.09494707611369771,0.29880904227308447
2020-06-12,0.097910423799705,0.31413045966923336
2020-06-15,0.10315747072960937,0.32400871181188884
2020-06-16,0.10086833711906798,0.3467309717696081
2020-06-17,0.1045113747309003,0.3423349983591417
2020-06-18,0.1041198929139385,0.3430579299239098
2020-06-19,0.1050605361479757,0.33618063558448896
2020-06-22,0.1108350070283784,0.34404263559975257
2020-06-23,0.10916574382686023,0.34929042425722545
2020-06-24,0.10450050599761176,0.31765506109334574
2020-06-25,0.11003571955266447,0.3307179135916476
2020-06-26,0.10274966507085728,0.3015247578780269
2020-06-29,0.10372839035511924,0.318792118538644
2020-06-30,0.11020428862792403,0.33717707530394025
2020-07-01,0.11090569527846875,0.34326112921566976
2020-07-02,0.11269459751359057,0.348790248723565
2020-07-06,0.11763169886805463,0.36821457463614915
2020-07-07,0.11833856062710099,0.35477270298941455
2020-07-08,0.12582579038403338,0.3643929969701363
2020-07-09,0.13219837346502475,0.35740246433995515
2020-07-10,0.13155133122278018,0.3702934083294538
2020-07-13,0.12226433049743743,0.3586411214311336
2020-07-14,0.12932745149568495,0.3751700005342329
2020-07-15,0.12607048207602756,0.3865174884949132
2020-07-16,0.12405866709920352,0.3822231147303268
2020-07-17,0.12551043118380623,0.38580237962588426
2020-07-20,0.13223643477339206,0.39639574063756866
2020-07-21,0.1282726035946883,0.3985292378023184
2020-07-22,0.13067048676368737,0.40584412610948717
2020-07-23,0.1239499175407458,0.39007328530325336
2020-07-24,0.1253581859503369,0.3822464874188156
2020-07-27,0.13029530804665837,0.3915386097734088
2020-07-28,0.12581492165074484,0.3833445267841469
2020-07-29,0.13125227512248583,0.39897465446580527
2020-07-30,0.13448207270892182,0.39419966190690614
2020-07-31,0.13449837580885463,0.4039294736279755
2020-08-03,0.1431002729835855,0.4131082622930802
2020-08-04,0.14783076469628006,0.417758187118882
2020-08-05,0.1491139804474807,0.4260656037976325
2020-08-06,0.15017426271512155,0.4344237725999587
2020-08-07,0.14721634939575856,0.43525221515847634
2020-08-10,0.14646599196170054,0.4388432140976424
2020-08-11,0.13961493571372421,0.42837883216692485
